iter	Passed	Remaining
780	174815	49019
781	175051	48799
782	175279	48576
783	175520	48357
784	175753	48136
785	175992	47916
786	176244	47700
787	176495	47483
788	176732	47263
789	176940	47034
790	177173	46813
791	177378	46584
792	177618	46364
793	177829	46137
794	178039	45909
795	178250	45682
796	178480	45459
797	178712	45238
798	178923	45010
799	179203	44800
800	179445	44581
801	179666	44356
802	179880	44129
803	180128	43911
804	180362	43690
805	180582	43465
806	180796	43238
807	181030	43017
808	181268	42796
809	181512	42577
810	181759	42358
811	181963	42129
812	182195	41907
813	182410	41681
814	182613	41452
815	182844	41229
816	183089	41010
817	183345	40793
818	183565	40568
819	183765	40338
820	184004	40117
821	184195	39886
822	184424	39663
823	184661	39442
824	184897	39220
825	185121	38996
826	185351	38773
827	185583	38551
828	185823	38330
829	186038	38104
830	186268	37881
831	186495	37657
832	186711	37431
833	186901	37201
834	187149	36981
835	187348	36752
836	187582	36530
837	187790	36303
838	188023	36080
839	188268	35860
840	188512	35640
841	188721	35413
842	188965	35192
843	189180	34967
844	189392	34740
845	189624	34517
846	189856	34295
847	190090	34072
848	190302	33846
849	190507	33618
850	190743	33396
851	190984	33175
852	191194	32949
853	191397	32721
854	191609	32495
855	191824	32269
856	192060	32047
857	192294	31824
858	192539	31604
859	192777	31382
860	193020	31161
861	193236	30935
862	193468	30712
863	193679	30486
864	193916	30264
865	194173	30045
866	194391	29820
867	194628	29597
868	194875	29377
869	195077	29149
870	195300	28925
871	195546	28704
872	195765	28479
873	195999	28256
874	196238	28034
875	196475	27811
876	196707	27588
877	196948	27366
878	197182	27143
879	197398	26918
880	197637	26695
881	197875	26473
882	198116	26251
883	198328	26024
884	198531	25797
885	198746	25572
886	198976	25348
887	199210	25125
888	199428	24900
889	199635	24674
890	199875	24451
891	200118	24229
892	200319	24002
893	200561	23780
894	200774	23554
895	201012	23331
896	201224	23106
897	201431	22879
898	201671	22657
899	201919	22435
900	202108	22207
901	202316	21981
902	202532	21755
903	202758	21531
904	202985	21307
905	203201	21082
906	203417	20857
907	203630	20632
908	203842	20406
909	204080	20183
910	204283	19957
911	204525	19734
912	204763	19511
913	205001	19288
914	205209	19063
915	205437	18839
916	205674	18616
917	205892	18391
918	206115	18166
919	206361	17944
920	206599	17721
921	206814	17496
922	207073	17274
923	207276	17048
924	207517	16825
925	207756	16602
926	207956	16376
927	208193	16152
928	208419	15928
929	208666	15706
930	208904	15482
931	209150	15259
932	209388	15036
933	209610	14811
934	209850	14588
935	210093	14365
936	210326	14141
937	210561	13917
938	210767	13692
939	210984	13467
940	211200	13242
941	211431	13018
942	211620	12791
943	211846	12567
944	212058	12342
945	212269	12116
946	212495	11892
